clip_ratio/high_max,clip_ratio/high_mean,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/region_mean,completions/clipped_ratio,completions/max_length,completions/max_terminated_length,completions/mean_length,completions/mean_terminated_length,completions/min_length,completions/min_terminated_length,entropy,epoch,frac_reward_zero_std,grad_norm,learning_rate,loss,num_tokens,reward,reward_std,rewards/correctness_reward/mean,rewards/correctness_reward/std,rewards/format_reward/mean,rewards/format_reward/std,step,step_time
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,292.0,193.5625,187.41934204101562,136.0,136.0,0.22040241956710815,0.046038543897216275,0.25,0.579018771648407,2e-05,0.07402054220438004,932312.0,0.9687500596046448,0.416155606508255,0.78125,0.420013427734375,0.1875,0.049186933785676956,86,28.574374112998157
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,377.0,263.03125,259.1290283203125,143.0,143.0,0.20296337082982063,0.046573875802997856,0.25,0.4432481825351715,2e-05,0.057117559015750885,944673.0,0.6000000238418579,0.5054541230201721,0.40625,0.49899089336395264,0.19374999403953552,0.0353553406894207,87,27.942770243002087
0.0,0.0,0.0,0.0,0.0,0.0,278.0,278.0,188.6875,188.6875,112.0,112.0,0.14452555403113365,0.047109207708779445,0.5,0.5677810311317444,2e-05,-0.006158843636512756,954319.0,0.8875000476837158,0.4709291160106659,0.6875,0.4709290862083435,0.20000000298023224,0.0,88,17.253547665000042
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,318.0,213.09375,207.5806427001953,89.0,89.0,0.15238162595778704,0.04764453961456103,0.5,0.5832405090332031,2e-05,0.05648787319660187,964682.0,0.8500000238418579,0.49252480268478394,0.65625,0.4825586974620819,0.19374999403953552,0.0353553406894207,89,29.804142172001775
0.0,0.0,0.0,0.0,0.0,0.0,264.0,264.0,185.3125,185.3125,109.0,109.0,0.10173065029084682,0.048179871520342615,0.75,0.33121776580810547,2e-05,-0.0015771202743053436,973580.0,1.0750000476837158,0.33601078391075134,0.875,0.33601075410842896,0.20000000298023224,0.0,90,17.76953229099945
0.0,0.0,0.0,0.0,0.0,0.125,384.0,373.0,220.0625,196.6428680419922,82.0,82.0,0.20124961156398058,0.0487152034261242,0.5,0.5620070099830627,2e-05,0.00878927856683731,983766.0,0.8937500715255737,0.5002822279930115,0.71875,0.45680341124534607,0.17500001192092896,0.06720215082168579,91,29.686654105999878
0.0,0.0,0.0,0.0,0.0,0.125,384.0,349.0,247.71875,228.25001525878906,102.0,102.0,0.18508398346602917,0.04925053533190578,0.0,0.6481751799583435,2e-05,0.016607843339443207,995285.0,0.5437500476837158,0.5211262702941895,0.375,0.49186936020851135,0.16875000298023224,0.07378040999174118,92,25.661323431998426
0.0,0.0,0.0,0.0,0.0,0.0,258.0,258.0,170.0625,170.0625,83.0,83.0,0.13935892935842276,0.04978586723768737,0.0,0.8211602568626404,2e-05,-0.024596890434622765,1004479.0,0.8812500238418579,0.4815549850463867,0.6875,0.4709290862083435,0.19374999403953552,0.0353553406894207,93,18.316229762998773
0.0,0.0,0.0,0.0,0.0,0.0,334.0,334.0,212.34375,212.34375,149.0,149.0,0.19260129611939192,0.05032119914346895,0.5,0.40005242824554443,2e-05,0.004332469776272774,1015138.0,0.7312500476837158,0.507007360458374,0.53125,0.507007360458374,0.20000000298023224,0.0,94,24.13744163299998
0.0,0.0,0.0,0.0,0.0,0.125,384.0,380.0,279.3125,264.3571472167969,112.0,112.0,0.09969387296587229,0.05085653104925054,0.0,0.6220440864562988,2e-05,0.07078348845243454,1027812.0,0.7062500715255737,0.5375797152519226,0.53125,0.507007360458374,0.17500001192092896,0.06720215082168579,95,27.301214110999354
0.0,0.0,0.0,0.0,0.0,0.0,318.0,318.0,196.09375,196.09375,111.0,111.0,0.13756635691970587,0.05139186295503212,0.5,0.634391725063324,2e-05,-0.011044390499591827,1037175.0,0.7625000476837158,0.5040161609649658,0.5625,0.504016101360321,0.20000000298023224,0.0,96,21.22633522400065
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,312.0,189.5,183.22579956054688,68.0,68.0,0.1583987269550562,0.05192719486081371,0.5,0.557788074016571,2e-05,0.08148124814033508,1046487.0,0.9437500238418579,0.45219001173973083,0.75,0.4399413466453552,0.19374999403953552,0.0353553406894207,97,27.490492869002082
0.0,0.0,0.0,0.0,0.0,0.0,345.0,345.0,202.9375,202.9375,122.0,122.0,0.20884430594742298,0.05246252676659529,0.25,0.6569966673851013,2e-05,0.041582781821489334,1056197.0,0.6687500476837158,0.507007360458374,0.46875,0.507007360458374,0.20000000298023224,0.0,98,24.99123994600086
0.0,0.0,0.0,0.0,0.0,0.0,358.0,358.0,202.75,202.75,72.0,72.0,0.09645168203860521,0.05299785867237687,0.75,0.29589763283729553,2e-05,0.03755388781428337,1066357.0,0.8562500476837158,0.4825587272644043,0.65625,0.4825586974620819,0.20000000298023224,0.0,99,24.673973754000144
0.0,0.0,0.0,0.0,0.0,0.0,326.0,326.0,178.75,178.75,63.0,63.0,0.08781254198402166,0.05353319057815846,1.0,0.0,2e-05,0.0,1075341.0,1.2000000476837158,0.0,1.0,0.0,0.20000000298023224,0.0,100,23.84319892700023
0.0,0.0,0.0,0.0,0.0,0.0,303.0,303.0,177.375,177.375,87.0,87.0,0.16428289376199245,0.05406852248394004,0.5,0.6103229522705078,2e-05,0.03701968863606453,1083961.0,0.8562500476837158,0.4825587272644043,0.65625,0.4825586974620819,0.20000000298023224,0.0,101,20.651459071998943
0.0,0.0,0.0,0.0,0.0,0.0625,384.0,344.0,218.3125,207.2666778564453,39.0,39.0,0.2713400572538376,0.05460385438972163,0.25,0.5901349186897278,2e-05,0.03909715637564659,1094579.0,0.39375001192092896,0.4384264647960663,0.21875,0.420013427734375,0.17500001192092896,0.06720215082168579,102,28.665389488000073
0.0,0.0,0.0,0.0,0.0,0.0,230.0,230.0,155.6875,155.6875,63.0,63.0,0.11480105016380548,0.05513918629550321,0.25,0.6177576780319214,2e-05,-0.00987686961889267,1102761.0,0.9500000476837158,0.4399413764476776,0.75,0.4399413466453552,0.20000000298023224,0.0,103,15.517238206000911
0.0,0.0,0.0,0.0,0.0,0.0,370.0,370.0,200.5,200.5,67.0,67.0,0.21056555025279522,0.055674518201284794,0.25,0.6131083965301514,2e-05,0.05869685485959053,1112705.0,0.6375000476837158,0.504016101360321,0.4375,0.504016101360321,0.20000000298023224,0.0,104,27.472782475999338
0.0,0.0,0.0,0.0,0.0,0.0,292.0,292.0,180.0625,180.0625,72.0,72.0,0.16762870643287897,0.05620985010706638,0.5,0.524332582950592,2e-05,-0.05624852329492569,1121787.0,0.8250000476837158,0.49186941981315613,0.625,0.49186936020851135,0.20000000298023224,0.0,105,20.443366425000022
0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,174.34375,174.34375,90.0,90.0,0.12584615126252174,0.056745182012847964,0.5,0.600094199180603,2e-05,0.017307426780462265,1130542.0,1.0437500476837158,0.3689020872116089,0.84375,0.3689020276069641,0.20000000298023224,0.0,106,24.951740494999285
0.0,0.0,0.0,0.0,0.0,0.09375,384.0,348.0,201.5,182.6206817626953,69.0,69.0,0.21210090070962906,0.05728051391862955,0.25,0.6041402816772461,2e-05,-0.029123827815055847,1140022.0,0.8062500953674316,0.5192659497261047,0.625,0.49186936020851135,0.18125000596046448,0.059228915721178055,107,25.57996262300003
0.0,0.0,0.0,0.0,0.0,0.0,338.0,338.0,212.59375,212.59375,113.0,113.0,0.21006506867706776,0.057815845824411134,0.5,0.43428951501846313,2e-05,0.0013747736811637878,1150241.0,0.4500000476837158,0.4399413466453552,0.25,0.4399413466453552,0.20000000298023224,0.0,108,24.016535412999474
0.0,0.0,0.0,0.0,0.0,0.0,328.0,328.0,174.6875,174.6875,99.0,99.0,0.163904027082026,0.05835117773019272,0.5,0.5035977959632874,2e-05,-0.0013620667159557343,1158839.0,0.7625000476837158,0.5040161609649658,0.5625,0.504016101360321,0.20000000298023224,0.0,109,23.334165950998795
0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,189.34375,189.34375,114.0,114.0,0.1566776866093278,0.058886509635974305,0.75,0.3375794589519501,2e-05,-0.0015435349196195602,1168322.0,0.8250000476837158,0.49186941981315613,0.625,0.49186936020851135,0.20000000298023224,0.0,110,20.944300491998547
0.0,0.0,0.0,0.0,0.0,0.0625,384.0,383.0,210.84375,199.3000030517578,78.0,78.0,0.12904294952750206,0.059421841541755886,0.25,0.5591856241226196,2e-05,0.058008112013339996,1178173.0,0.65625,0.5211262702941895,0.46875,0.507007360458374,0.1875,0.049186933785676956,111,28.332613075000154
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,319.0,218.84375,213.51612854003906,112.0,112.0,0.17561945505440235,0.059957173447537475,0.25,0.5191445350646973,2e-05,0.033531878143548965,1188496.0,0.7250000238418579,0.5149381756782532,0.53125,0.507007360458374,0.19374999403953552,0.0353553406894207,112,28.596981357000914
0.0,0.0,0.0,0.0,0.0,0.0,224.0,224.0,161.5625,161.5625,79.0,79.0,0.19835058599710464,0.06049250535331906,0.25,0.7084555625915527,2e-05,-0.0012209434062242508,1196954.0,0.6375000476837158,0.5040161609649658,0.4375,0.504016101360321,0.20000000298023224,0.0,113,16.86331418000009
0.0,0.0,0.0,0.0,0.0,0.0,290.0,290.0,172.8125,172.8125,50.0,50.0,0.11366535816341639,0.061027837259100645,0.25,0.7155364751815796,2e-05,0.005613405257463455,1205636.0,0.8250000476837158,0.49186941981315613,0.625,0.49186936020851135,0.20000000298023224,0.0,114,18.669814581999162
0.0,0.0,0.0,0.0,0.0,0.0,305.0,305.0,188.0,188.0,88.0,88.0,0.1768492590636015,0.06156316916488223,0.0,0.6667991280555725,2e-05,-0.02408190816640854,1215620.0,0.7312500476837158,0.507007360458374,0.53125,0.507007360458374,0.20000000298023224,0.0,115,23.167537531000562
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,373.0,179.46875,172.87095642089844,71.0,71.0,0.16270751878619194,0.06209850107066381,0.5,0.6646325588226318,2e-05,0.1281203329563141,1224563.0,0.8812500238418579,0.4815549850463867,0.6875,0.4709290862083435,0.19374999403953552,0.0353553406894207,116,26.72097272300016
0.0,0.0,0.0,0.0,0.0,0.0,319.0,319.0,178.09375,178.09375,85.0,85.0,0.13088857661932707,0.0626338329764454,0.25,0.6389792561531067,2e-05,0.0004836246371269226,1233374.0,0.9500000476837158,0.4399413764476776,0.75,0.4399413466453552,0.20000000298023224,0.0,117,21.570631630000207
0.0,0.0,0.0,0.0,0.0,0.0,375.0,375.0,176.5625,176.5625,102.0,102.0,0.1790558034554124,0.06316916488222699,0.25,0.7395092248916626,2e-05,0.018797537311911583,1242208.0,0.9187500476837158,0.45680344104766846,0.71875,0.45680341124534607,0.20000000298023224,0.0,118,24.970759776000705
0.0,0.0,0.0,0.0,0.0,0.0,281.0,281.0,167.125,167.125,117.0,117.0,0.12124974187463522,0.06370449678800856,0.5,0.5531745553016663,2e-05,0.015306754037737846,1250716.0,1.0125000476837158,0.3965578079223633,0.8125,0.3965577781200409,0.20000000298023224,0.0,119,20.48690924499988
0.0,0.0,0.0,0.0,0.0,0.09375,384.0,353.0,246.53125,232.3103485107422,143.0,143.0,0.2281976230442524,0.06423982869379015,0.25,0.5497507452964783,2e-05,0.028262391686439514,1262765.0,0.43125003576278687,0.4546799659729004,0.25,0.4399413466453552,0.18125000596046448,0.05922891944646835,120,26.83076524900025
0.0,0.0,0.0,0.0,0.0,0.0,254.0,254.0,171.4375,171.4375,100.0,100.0,0.17414205521345139,0.06477516059957174,0.25,0.6311294436454773,2e-05,0.027004804462194443,1271563.0,0.7000000476837158,0.5080005526542664,0.5,0.5080004930496216,0.20000000298023224,0.0,121,17.96742546099904
0.0,0.0,0.0,0.0,0.0,0.0,275.0,275.0,190.15625,190.15625,79.0,79.0,0.11846445687115192,0.06531049250535331,0.5,0.5069431066513062,2e-05,-0.01320350170135498,1281256.0,1.0437500476837158,0.3689020276069641,0.84375,0.3689020276069641,0.20000000298023224,0.0,122,18.13619398999981
0.0,0.0,0.0,0.0,0.0,0.125,384.0,358.0,248.96875,229.6785888671875,152.0,152.0,0.1826812755316496,0.0658458244111349,0.0,0.6161651611328125,2e-05,0.06759600341320038,1293007.0,0.6750000715255737,0.5370168685913086,0.5,0.5080004930496216,0.17500001192092896,0.06720215082168579,123,26.468386210999597
0.0,0.0,0.0,0.0,0.0,0.0,372.0,372.0,170.5,170.5,53.0,53.0,0.19708171300590038,0.06638115631691649,0.25,0.6857251524925232,2e-05,0.027530722320079803,1302327.0,0.8875000476837158,0.4709291160106659,0.6875,0.4709290862083435,0.20000000298023224,0.0,124,28.182929499998863
0.0,0.0,0.0,0.0,0.0,0.0,328.0,328.0,196.6875,196.6875,53.0,53.0,0.18270885292440653,0.06691648822269808,0.25,0.5791842341423035,2e-05,0.0209386944770813,1311933.0,0.8875000476837158,0.4709291160106659,0.6875,0.4709290862083435,0.20000000298023224,0.0,125,21.732336263002253
0.0,0.0,0.0,0.0,0.0,0.0,277.0,277.0,186.6875,186.6875,116.0,116.0,0.10325767379254103,0.06745182012847965,1.0,0.0,2e-05,0.0,1321059.0,0.9500000476837158,0.4399413764476776,0.75,0.4399413466453552,0.20000000298023224,0.0,126,21.736348703000658
0.0,0.0,0.0,0.0,0.0,0.09375,384.0,360.0,256.21875,243.0,123.0,123.0,0.13544302619993687,0.06798715203426124,0.25,0.463427871465683,2e-05,0.02988041192293167,1332738.0,0.65625,0.5211262702941895,0.46875,0.507007360458374,0.1875,0.049186933785676956,127,26.370491937000224
0.0,0.0,0.0,0.0,0.0,0.0625,384.0,376.0,264.875,256.933349609375,105.0,105.0,0.16280203498899937,0.06852248394004283,0.5,0.405975341796875,2e-05,0.007594605907797813,1345286.0,0.5000000596046448,0.4819316267967224,0.3125,0.4709290862083435,0.1875,0.049186933785676956,128,29.85849959999996
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,372.0,259.78125,255.77418518066406,162.0,162.0,0.18399748392403126,0.0690578158458244,0.5,0.34910881519317627,2e-05,-0.009386325255036354,1357215.0,0.5375000238418579,0.4884141683578491,0.34375,0.4825586974620819,0.19374999403953552,0.0353553406894207,129,28.57041709600071
0.0,0.0,0.0,0.0,0.0,0.0,293.0,293.0,130.71875,130.71875,64.0,64.0,0.14457878284156322,0.069593147751606,0.5,0.7241756916046143,2e-05,0.014027949422597885,1364070.0,0.9500000476837158,0.4399413764476776,0.75,0.4399413466453552,0.20000000298023224,0.0,130,19.67556692299968
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,321.0,217.34375,211.96774291992188,152.0,152.0,0.12439643498510122,0.07012847965738758,0.5,0.4187209904193878,2e-05,0.05037308484315872,1374393.0,0.8437500596046448,0.5022128820419312,0.65625,0.4825586974620819,0.1875,0.049186933785676956,131,27.213911714999085
0.0,0.0,0.0,0.0,0.0,0.0,269.0,269.0,186.65625,186.65625,92.0,92.0,0.1127682039514184,0.07066381156316917,0.25,0.6889718770980835,2e-05,0.005487091839313507,1383494.0,0.9187500476837158,0.45680344104766846,0.71875,0.45680341124534607,0.20000000298023224,0.0,132,18.493788515001143
0.0,0.0,0.0,0.0,0.0,0.0,228.0,228.0,165.28125,165.28125,115.0,115.0,0.16133641079068184,0.07119914346895075,0.0,0.7676652669906616,2e-05,-0.011089343577623367,1391623.0,0.6687500476837158,0.507007360458374,0.46875,0.507007360458374,0.20000000298023224,0.0,133,15.47064884700103
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,303.0,170.84375,163.96774291992188,68.0,68.0,0.15594637673348188,0.07173447537473233,0.5,0.526749312877655,2e-05,-0.0007225573062896729,1400242.0,0.8187500238418579,0.5012484788894653,0.625,0.49186936020851135,0.19374999403953552,0.0353553406894207,134,28.364926928000386
0.0,0.0,0.0,0.0,0.0,0.0,289.0,289.0,158.65625,158.65625,47.0,47.0,0.11634394899010658,0.07226980728051392,0.25,0.7318968772888184,2e-05,-0.014272771775722504,1408503.0,0.9187500476837158,0.45680344104766846,0.71875,0.45680341124534607,0.20000000298023224,0.0,135,21.322016354999505
0.0,0.0,0.0,0.0,0.0,0.0,330.0,330.0,168.71875,168.71875,67.0,67.0,0.17729279398918152,0.0728051391862955,0.5,0.6179182529449463,2e-05,0.010900905355811119,1417174.0,0.7000000476837158,0.5080005526542664,0.5,0.5080004930496216,0.20000000298023224,0.0,136,23.83198966099917
0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,147.96875,147.96875,106.0,106.0,0.1927163228392601,0.07334047109207709,0.0,0.86854088306427,2e-05,0.03260283172130585,1425341.0,0.7312500476837158,0.5070074200630188,0.53125,0.507007360458374,0.20000000298023224,0.0,137,13.174317689999953
0.0,0.0,0.0,0.0,0.0,0.0,292.0,292.0,191.96875,191.96875,78.0,78.0,0.11364567838609219,0.07387580299785867,1.0,0.0,2e-05,0.0,1434852.0,1.2000000476837158,0.0,1.0,0.0,0.20000000298023224,0.0,138,19.517004821997944
0.0,0.0,0.0,0.0,0.0,0.0,278.0,278.0,170.28125,170.28125,82.0,82.0,0.13823902513831854,0.07441113490364026,0.75,0.42507508397102356,2e-05,-0.022119201719760895,1443589.0,0.9812500476837158,0.4200134575366974,0.78125,0.420013427734375,0.20000000298023224,0.0,139,20.826731083001505
0.0,0.0,0.0,0.0,0.0,0.0,287.0,287.0,175.0625,175.0625,85.0,85.0,0.1711479164659977,0.07494646680942184,0.25,0.6535569429397583,2e-05,0.0014764824882149696,1452431.0,0.8875000476837158,0.4709291160106659,0.6875,0.4709290862083435,0.20000000298023224,0.0,140,16.992318196999804
0.0,0.0,0.0,0.0,0.0,0.0,339.0,339.0,192.09375,192.09375,66.0,66.0,0.11027522012591362,0.07548179871520343,0.5,0.4894261956214905,2e-05,-0.07241038233041763,1461714.0,1.0437500476837158,0.3689020276069641,0.84375,0.3689020276069641,0.20000000298023224,0.0,141,24.3048088179994
0.0,0.0,0.0,0.0,0.0,0.0,328.0,328.0,202.21875,202.21875,118.0,118.0,0.1333492062985897,0.07601713062098502,0.5,0.39984288811683655,2e-05,-0.02184843085706234,1471409.0,0.9500000476837158,0.4399413764476776,0.75,0.4399413466453552,0.20000000298023224,0.0,142,22.620753516998775
0.0,0.0,0.0,0.0,0.0,0.0,341.0,341.0,174.21875,174.21875,104.0,104.0,0.13945929147303104,0.07655246252676659,0.5,0.47206911444664,2e-05,0.002776961773633957,1480360.0,1.1062500476837158,0.29614460468292236,0.90625,0.2961445748806,0.20000000298023224,0.0,143,22.80895204099852
0.0,0.0,0.0,0.0,0.0,0.0,314.0,314.0,172.15625,172.15625,100.0,100.0,0.12199165858328342,0.07708779443254818,0.25,0.5632450580596924,2e-05,-0.008758850395679474,1489197.0,0.9812500476837158,0.4200134575366974,0.78125,0.420013427734375,0.20000000298023224,0.0,144,21.579806123999333
0.0,0.0,0.0,0.0,0.0,0.15625,384.0,329.0,219.03125,188.48147583007812,110.0,110.0,0.1929602101445198,0.07762312633832977,0.5,0.5191922187805176,2e-05,0.04992332682013512,1499766.0,0.7000000476837158,0.5447698831558228,0.53125,0.507007360458374,0.16875001788139343,0.07378040999174118,145,26.703261436001412
0.0,0.0,0.0,0.0,0.0,0.15625,384.0,382.0,209.90625,177.6666717529297,52.0,52.0,0.19241907261312008,0.07815845824411134,0.5,0.4785347282886505,2e-05,0.02804243378341198,1510307.0,0.6687500476837158,0.5438438653945923,0.5,0.5080004930496216,0.16875001788139343,0.07378040999174118,146,28.973390956999538
0.0,0.0,0.0,0.0,0.0,0.0,272.0,272.0,169.53125,169.53125,74.0,74.0,0.13352362625300884,0.07869379014989293,0.75,0.3499813377857208,2e-05,0.007564213126897812,1519228.0,1.1375000476837158,0.24593469500541687,0.9375,0.24593468010425568,0.20000000298023224,0.0,147,19.258837551000397
0.0,0.0,0.0,0.0,0.0,0.0,304.0,304.0,205.25,205.25,125.0,125.0,0.14072158001363277,0.07922912205567452,0.0,0.6300396919250488,2e-05,0.01463257521390915,1529044.0,0.9500000476837158,0.4399413764476776,0.75,0.4399413466453552,0.20000000298023224,0.0,148,22.220962672000496
0.0,0.0,0.0,0.0,0.0,0.0,284.0,284.0,177.28125,177.28125,66.0,66.0,0.13713105395436287,0.07976445396145611,0.25,0.5403894782066345,2e-05,0.005635514855384827,1537685.0,0.8562500476837158,0.4825587272644043,0.65625,0.4825586974620819,0.20000000298023224,0.0,149,20.22907003799901
0.0,0.0,0.0,0.0,0.0,0.0,325.0,325.0,195.0,195.0,83.0,83.0,0.17160578817129135,0.08029978586723768,0.25,0.5887717008590698,2e-05,0.0011542141437530518,1547269.0,0.8562500476837158,0.4825587272644043,0.65625,0.4825586974620819,0.20000000298023224,0.0,150,20.108187169001212
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,328.0,205.96875,200.22579956054688,97.0,97.0,0.24033634923398495,0.08083511777301927,0.25,0.6878698468208313,2e-05,0.06384081393480301,1557460.0,0.5687500238418579,0.4980202615261078,0.375,0.49186936020851135,0.19374999403953552,0.0353553406894207,151,30.429584260999945
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,246.0,178.875,172.258056640625,110.0,110.0,0.13521456252783537,0.08137044967880086,0.5,0.566531777381897,2e-05,0.10727468132972717,1566432.0,1.006250023841858,0.4110862910747528,0.8125,0.3965577781200409,0.19374999403953552,0.0353553406894207,152,27.77698397900167
0.0,0.0,0.0,0.0,0.0,0.0,346.0,346.0,141.84375,141.84375,57.0,57.0,0.1559174470603466,0.08190578158458243,0.5,0.6057264804840088,2e-05,0.01260945200920105,1573819.0,0.7625000476837158,0.5040161609649658,0.5625,0.504016101360321,0.20000000298023224,0.0,153,21.514109536000433
0.0,0.0,0.0,0.0,0.0,0.1875,384.0,300.0,209.8125,169.61538696289062,117.0,117.0,0.2636084407567978,0.08244111349036402,0.25,0.6412674188613892,2e-05,0.08684595674276352,1583893.0,0.7312500476837158,0.5438438653945923,0.5625,0.504016101360321,0.16875000298023224,0.07378040999174118,154,28.547578595998857
0.0,0.0,0.0,0.0,0.0,0.0,379.0,379.0,272.71875,272.71875,155.0,155.0,0.22419342398643494,0.08297644539614561,0.5,0.3803071081638336,2e-05,-0.002639099955558777,1596916.0,0.3812500238418579,0.4011576175689697,0.1875,0.3965577781200409,0.19374999403953552,0.0353553406894207,155,29.373407636999218
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,348.0,206.40625,200.6774139404297,117.0,117.0,0.18099122308194637,0.0835117773019272,0.5,0.39528560638427734,2e-05,0.02362969145178795,1607145.0,0.7312500476837158,0.507007360458374,0.53125,0.507007360458374,0.20000000298023224,0.0,156,24.314170872999057
0.0,0.0,0.0,0.0,0.0,0.0,316.0,316.0,204.0625,204.0625,127.0,127.0,0.18493632227182388,0.08404710920770878,0.25,0.5497254133224487,2e-05,0.007837563753128052,1616499.0,0.7312500476837158,0.507007360458374,0.53125,0.507007360458374,0.20000000298023224,0.0,157,23.774746588002927
0.0,0.0,0.0,0.0,0.0,0.0,311.0,311.0,199.6875,199.6875,121.0,121.0,0.12498186342418194,0.08458244111349036,0.5,0.4778163433074951,2e-05,0.0005620159208774567,1626289.0,0.8562500476837158,0.4825587272644043,0.65625,0.4825586974620819,0.20000000298023224,0.0,158,23.340366331999576
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,380.0,238.4375,233.74192810058594,124.0,124.0,0.1401581596583128,0.08511777301927195,0.25,0.5682951807975769,2e-05,0.07777437567710876,1636999.0,1.006250023841858,0.4110862910747528,0.8125,0.3965577781200409,0.19374999403953552,0.0353553406894207,159,26.613278861001163
0.0,0.0,0.0,0.0,0.0,0.0,342.0,342.0,170.9375,170.9375,99.0,99.0,0.18568791262805462,0.08565310492505353,0.25,0.713040828704834,2e-05,0.08658250421285629,1645285.0,0.9500000476837158,0.4399413764476776,0.75,0.4399413466453552,0.20000000298023224,0.0,160,22.216576505001285
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,262.0,174.1875,167.4193572998047,36.0,36.0,0.271875724196434,0.08618843683083512,0.0,0.7878256440162659,2e-05,0.047432463616132736,1654307.0,0.5687500238418579,0.4980202913284302,0.375,0.49186936020851135,0.19374999403953552,0.0353553406894207,161,27.095512591001352
0.0,0.0,0.0,0.0,0.0,0.09375,384.0,365.0,247.90625,233.8275909423828,107.0,107.0,0.1846952922642231,0.0867237687366167,0.0,0.5547266006469727,2e-05,0.059867314994335175,1665648.0,0.40000003576278687,0.43403586745262146,0.21875,0.420013427734375,0.18125000596046448,0.05922891944646835,162,26.348015733001375
0.0,0.0,0.0,0.0,0.0,0.0,281.0,281.0,183.75,183.75,111.0,111.0,0.15855725202709436,0.0872591006423983,1.0,0.0,2e-05,0.0,1674800.0,0.9500000476837158,0.4399413764476776,0.75,0.4399413466453552,0.20000000298023224,0.0,163,18.16656368800068
0.0,0.0,0.0,0.0,0.0,0.0,324.0,324.0,182.1875,182.1875,97.0,97.0,0.1584017500281334,0.08779443254817987,0.5,0.4999220669269562,2e-05,0.004878349602222443,1683782.0,0.9812500476837158,0.4200134575366974,0.78125,0.420013427734375,0.20000000298023224,0.0,164,26.35100415600118
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,331.0,212.625,207.09677124023438,109.0,109.0,0.2375189270824194,0.08832976445396146,0.75,0.4102519452571869,2e-05,0.07731781154870987,1693954.0,0.8812500238418579,0.4815549850463867,0.6875,0.4709290862083435,0.19374999403953552,0.0353553406894207,165,25.950558245001048
0.0,0.0,0.0,0.0,0.0,0.1875,384.0,347.0,248.96875,217.8076934814453,115.0,115.0,0.19984005484730005,0.08886509635974305,0.25,0.598103940486908,2e-05,0.13337257504463196,1705457.0,0.6625000238418579,0.550512969493866,0.5,0.5080004930496216,0.16250000894069672,0.0793115571141243,166,27.217097564999676
0.0,0.0,0.0,0.0,0.0,0.0,338.0,338.0,232.0,232.0,143.0,143.0,0.24092447198927402,0.08940042826552462,0.25,0.5136153697967529,2e-05,0.0027089789509773254,1717057.0,0.6062500476837158,0.498990923166275,0.40625,0.49899089336395264,0.20000000298023224,0.0,167,24.543505920000825
0.0,0.0,0.0,0.0,0.0,0.09375,384.0,376.0,211.6875,193.86207580566406,113.0,113.0,0.17512891069054604,0.08993576017130621,0.25,0.6205281019210815,2e-05,0.01610945165157318,1727727.0,0.7125000357627869,0.5302160382270813,0.53125,0.507007360458374,0.18125000596046448,0.05922891944646835,168,28.04370870799903
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,308.0,211.4375,205.87095642089844,143.0,143.0,0.1234525814652443,0.0904710920770878,0.5,0.5010841488838196,2e-05,0.05006139725446701,1737957.0,0.9125000238418579,0.4681811034679413,0.71875,0.45680341124534607,0.19374999403953552,0.0353553406894207,169,26.8991994980006
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,350.0,211.21875,205.64515686035156,129.0,129.0,0.19589628651738167,0.09100642398286937,0.0,0.6727582812309265,2e-05,0.07850062847137451,1748036.0,0.6312500238418579,0.5108105540275574,0.4375,0.504016101360321,0.19374999403953552,0.0353553406894207,170,28.1010632489988
0.0,0.0,0.0,0.0,0.0,0.125,384.0,383.0,259.15625,241.32144165039062,149.0,149.0,0.25451862439513206,0.09154175588865096,0.0,0.6187875270843506,2e-05,0.07088612765073776,1760145.0,0.36250001192092896,0.41406717896461487,0.1875,0.3965577781200409,0.17500001192092896,0.06720215082168579,171,26.69000942599905
0.0,0.0,0.0,0.0,0.0,0.03125,384.0,361.0,180.84375,174.29031372070312,76.0,76.0,0.22274873033165932,0.09207708779443255,0.0,0.6063305735588074,2e-05,0.054381225258111954,1769252.0,0.8500000238418579,0.49252480268478394,0.65625,0.4825586974620819,0.19374999403953552,0.0353553406894207,172,25.509602971000277
